URL,ID,Title,Adress,Built_in_Year,Floors,Type,Price,Location,Bath(s),Area,Purpose,Bedroom(s),Added,img_URLS
https://www.zameen.com/Property/scheme_33_sector_50_punjabi_saudagar_society_phase_2_ground_plus_2_park_view-45587932-12712-1.html,45587932,Ground Plus 2 Park View,"Punjabi Saudagar Society Phase 2, Scheme 33 - Sector 50, Scheme 33, Karachi, Sindh",2022,,House,2.4 Crore,"Scheme 33, Karachi, Sindh",6,120 Sq. Yd.,For Sale,6,7 hours ago,"https://media.zameen.com/thumbnails/220405423-800x600.jpeg,https://media.zameen.com/thumbnails/220405423-800x600.jpeg,https://media.zameen.com/thumbnails/220405438-800x600.jpeg,https://media.zameen.com/thumbnails/220405439-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_7_500_500_pair_corner_west_open_park_facing_-45498814-1484-1.html,45498814,500+500 pair corner west open park facing,"DHA Phase 7, DHA Defence, Karachi, Sindh",2005,,House,23 Crore,"DHA Defence, Karachi, Sindh",6,"1,000 Sq. Yd.",For Sale,10,51 minutes ago,"https://media.zameen.com/thumbnails/219639583-800x600.jpeg,https://media.zameen.com/thumbnails/219639583-800x600.jpeg,https://media.zameen.com/thumbnails/219639601-800x600.jpeg,https://media.zameen.com/thumbnails/219639602-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_2000_sqaure_yards_brand_new_bungalow_for_sale_in_dha_phase_8-45285301-1485-1.html,45285301,2000 SQAURE YARDS BRAND NEW BUNGALOW FOR SALE IN DHA PHASE 8,"DHA Phase 8, DHA Defence, Karachi, Sindh",2023,3,House,75 Crore,"DHA Defence, Karachi, Sindh",6,"2,000 Sq. Yd.",For Sale,8,15 hours ago,"https://media.zameen.com/thumbnails/217845614-800x600.jpeg,https://media.zameen.com/thumbnails/217845614-800x600.jpeg,https://media.zameen.com/thumbnails/217845626-800x600.jpeg,https://media.zameen.com/thumbnails/217845634-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_1_get_your_hands_on_house_in_karachi_best_area-44837618-10007-1.html,44837618,Get Your Hands On House In Karachi Best Area,"Bahria Town - Precinct 1, Bahria Town Karachi, Karachi, Sindh",,,House,3.2 Crore,"Bahria Town Karachi, Karachi, Sindh",5,250 Sq. Yd.,For Sale,5,15 hours ago,"https://media.zameen.com/thumbnails/214033417-800x600.jpeg,https://media.zameen.com/thumbnails/214033417-800x600.jpeg,https://media.zameen.com/thumbnails/214033425-800x600.jpeg,https://media.zameen.com/thumbnails/214033426-800x600.jpeg,https://img.youtube.com/vi/vyN1lVA-yRM/sddefault.jpg,https://img.youtube.com/vi/vyN1lVA-yRM/default.jpg"
https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_500_yards_used_bungalow_phase_6_cantonment_area-45479172-8502-1.html,45479172,500 Yards Used Bungalow Phase 6 Cantonment Area,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2005,2,House,11 Crore,"DHA Defence, Karachi, Sindh",5,500 Sq. Yd.,For Sale,4,51 minutes ago,"https://media.zameen.com/thumbnails/219447538-800x600.jpeg,https://media.zameen.com/thumbnails/219447538-800x600.jpeg,https://media.zameen.com/thumbnails/219447539-800x600.jpeg,https://media.zameen.com/thumbnails/219447562-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_7_dha_phase_7_ext_300_yards_slightly_used_2_unit_house-45204714-1484-1.html,45204714,Dha phase 7 ext 300 yards slightly used 2 unit house,"DHA Phase 7, DHA Defence, Karachi, Sindh",2017,2,House,7.6 Crore,"DHA Defence, Karachi, Sindh",6,300 Sq. Yd.,For Sale,6,51 minutes ago,"https://media.zameen.com/thumbnails/217174824-800x600.jpeg,https://media.zameen.com/thumbnails/217174824-800x600.jpeg,https://media.zameen.com/thumbnails/217174825-800x600.jpeg,https://media.zameen.com/thumbnails/217174844-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_2_beds_drawing_dining_bukhari_commercial-45037772-1483-1.html,45037772,2 beds drawing dining bukhari commercial,"DHA Phase 6, DHA Defence, Karachi, Sindh",2012,in Building4,Flat,1.3 Crore,"DHA Defence, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,51 minutes ago,"https://media.zameen.com/thumbnails/215852351-800x600.jpeg,https://media.zameen.com/thumbnails/215852351-800x600.jpeg,https://media.zameen.com/thumbnails/215852352-800x600.jpeg,https://media.zameen.com/thumbnails/215852360-800x600.jpeg"
https://www.zameen.com/Property/phase_5_dha_phase_5_extension_500_yards_slightly_used_bungalow_near_khayaban_e_rahat_main_saba_avenue_chance_deal-41461434-1673-1.html,41461434,500 Yards Slightly Used Bungalow Near Khayaban E Rahat Main Saba Avenue Chance Deal,"DHA Phase 5 Extension, DHA Phase 5, DHA Defence, Karachi, Sindh",2017,2,House,10.5 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,5,51 minutes ago,"https://media.zameen.com/thumbnails/206435089-800x600.jpeg,https://media.zameen.com/thumbnails/206435089-800x600.jpeg,https://media.zameen.com/thumbnails/206435306-800x600.jpeg,https://media.zameen.com/thumbnails/206436356-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_500_yards_maintained_bungalow_sale-42999063-1483-1.html,42999063,500 Yards Maintained Bungalow Sale,"DHA Phase 6, DHA Defence, Karachi, Sindh",2006,2,House,11.75 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,5,51 minutes ago,"https://media.zameen.com/thumbnails/206434630-800x600.jpeg,https://media.zameen.com/thumbnails/206434630-800x600.jpeg,https://media.zameen.com/thumbnails/206435217-800x600.jpeg,https://media.zameen.com/thumbnails/206434731-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_6_3_bedrooms_flat_available_at_nishat_commercial-44082343-1483-1.html,44082343,3 bedrooms flat available at nishat commercial,"DHA Phase 6, DHA Defence, Karachi, Sindh",2010,in Building4,Flat,1.4 Crore,"DHA Defence, Karachi, Sindh",3,128 Sq. Yd.,For Sale,3,51 minutes ago,"https://media.zameen.com/thumbnails/206436716-800x600.jpeg,https://media.zameen.com/thumbnails/206436716-800x600.jpeg,https://media.zameen.com/thumbnails/206436893-800x600.jpeg,https://media.zameen.com/thumbnails/206437610-800x600.jpeg"
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_120yard_independent_double_story_most_gorgeous_and_architecture_ultra_modern_style_double_story_bungalow_for_sell_in_dha_phase_7_ext_most_elite_class_location_in_dha_karachi_-45608358-1674-1.html,45608358,120YARD INDEPENDENT DOUBLE STORY MOST GORGEOUS AND ARCHITECTURE ULTRA MODERN STYLE DOUBLE STORY BUNGALOW FOR SELL IN DHA PHASE 7 EXT. MOST ELITE CLASS LOCATION IN DHA KARACHI.,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",2023,,House,5.75 Crore,"DHA Defence, Karachi, Sindh",4,120 Sq. Yd.,For Sale,4,7 hours ago,"https://media.zameen.com/thumbnails/220595220-800x600.jpeg,https://media.zameen.com/thumbnails/220595220-800x600.jpeg,https://media.zameen.com/thumbnails/220595231-800x600.jpeg,https://media.zameen.com/thumbnails/220595239-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_5_3_bedrooms_full_floor_with_servant_quarter_available_for_sale_-45839092-1482-1.html,45839092,3 Bedrooms Full Floor With Servant Quarter Available For Sale,"DHA Phase 5, DHA Defence, Karachi, Sindh",2017,in Building4,Flat,1.6 Crore,"DHA Defence, Karachi, Sindh",3,200 Sq. Yd.,For Sale,3,2 hours ago,"https://media.zameen.com/thumbnails/222758232-800x600.jpeg,https://media.zameen.com/thumbnails/222758232-800x600.jpeg,https://media.zameen.com/thumbnails/222758233-800x600.jpeg,https://media.zameen.com/thumbnails/222758242-800x600.jpeg"
https://www.zameen.com/Property/malir_cantonment_askari_5_2nd_floor_west_open_for_sale_-45894159-6655-1.html,45894159,2nd floor West open For Sale,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",2015,in Building5,Flat,3.75 Crore,"Cantt, Karachi, Sindh",4,306 Sq. Yd.,For Sale,3,7 hours ago,"https://media.zameen.com/thumbnails/223095490-800x600.jpeg,https://media.zameen.com/thumbnails/223095490-800x600.jpeg,https://media.zameen.com/thumbnails/223095493-800x600.jpeg,https://media.zameen.com/thumbnails/223095510-800x600.jpeg"
https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_100yard_independent_double_story_bungalow_for_sell_in_dha_phase_7_ext__-45498874-1674-1.html,45498874,100YARD INDEPENDENT DOUBLE STORY BUNGALOW FOR SELL IN DHA PHASE 7 EXT. .,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",2016,,House,3.55 Crore,"DHA Defence, Karachi, Sindh",4,100 Sq. Yd.,For Sale,3,7 hours ago,"https://media.zameen.com/thumbnails/219640177-800x600.jpeg,https://media.zameen.com/thumbnails/219640177-800x600.jpeg,https://media.zameen.com/thumbnails/219640201-800x600.jpeg,https://media.zameen.com/thumbnails/219640203-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_6_darakhshan_villas_darakshan_villa_proper_sea_facing_west_open_main_beach_avenue-41156189-17163-1.html,41156189,Darakshan Villa Proper Sea Facing West Open Main Beach Avenue,"Darakhshan Villas, DHA Phase 6, DHA Defence, Karachi, Sindh",2000,2,House,6.25 Crore,"DHA Defence, Karachi, Sindh",5,262 Sq. Yd.,For Sale,4,51 minutes ago,"https://media.zameen.com/thumbnails/206435285-800x600.jpeg,https://media.zameen.com/thumbnails/206435285-800x600.jpeg,https://media.zameen.com/thumbnails/206435389-800x600.jpeg,https://media.zameen.com/thumbnails/206435730-800x600.jpeg"
https://www.zameen.com/Property/malir_cantonment_dohs_phase_1_beautiful_house_ground_one_storie_for_sale-45496481-9586-1.html,45496481,Beautiful House Ground + One Storie For Sale,"DOHS Phase 1, Malir Cantonment, Cantt, Karachi, Sindh",2015,,House,11.5 Crore,"Cantt, Karachi, Sindh",6,550 Sq. Yd.,For Sale,6,7 hours ago,"https://media.zameen.com/thumbnails/219613928-800x600.jpeg,https://media.zameen.com/thumbnails/219613928-800x600.jpeg,https://media.zameen.com/thumbnails/219613951-800x600.jpeg,https://media.zameen.com/thumbnails/219613950-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_karachi_bahria_town_precinct_12_low_price_luxury_villa_available_for_sale_at_good_location_of_bahria_town_karachi-45894207-10022-1.html,45894207,Low Price Luxury Villa Available For sale at Good Location of Bahria Town Karachi,"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",2023,2,House,1.4 Crore,"Bahria Town Karachi, Karachi, Sindh",4,125 Sq. Yd.,For Sale,3,6 hours ago,"https://media.zameen.com/thumbnails/223094634-800x600.jpeg,https://media.zameen.com/thumbnails/223094634-800x600.jpeg,https://media.zameen.com/thumbnails/223094645-800x600.jpeg,https://media.zameen.com/thumbnails/223094646-800x600.jpeg"
https://www.zameen.com/Property/bin_qasim_town_model_colony_apartment_for_sale_brand_new-45881897-6601-1.html,45881897,Apartment For Sale Brand New,"Model Colony, Bin Qasim Town, Karachi, Sindh",,,Flat,85 Lakh,"Bin Qasim Town, Karachi, Sindh",2,80 Sq. Yd.,For Sale,2,11 hours ago,"https://media.zameen.com/thumbnails/222994338-800x600.jpeg,https://media.zameen.com/thumbnails/222994338-800x600.jpeg,https://media.zameen.com/thumbnails/222994339-800x600.jpeg,https://media.zameen.com/thumbnails/222994358-800x600.jpeg,https://img.youtube.com/vi/VbGFUZMIJSI/sddefault.jpg,https://img.youtube.com/vi/VbGFUZMIJSI/default.jpg"
https://www.zameen.com/Property/askari_5_askari_5_sector_j_2nd_floor_flat_west_open_askari_5_for_sale-45221557-17289-1.html,45221557,2nd Floor Flat West Open Askari 5 For Sale,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",2020,in Building7,Flat,4.25 Crore,"Cantt, Karachi, Sindh",5,331 Sq. Yd.,For Sale,4,7 hours ago,"https://media.zameen.com/thumbnails/217333004-800x600.jpeg,https://media.zameen.com/thumbnails/217333004-800x600.jpeg,https://media.zameen.com/thumbnails/217333015-800x600.jpeg,https://media.zameen.com/thumbnails/217333014-800x600.jpeg"
https://www.zameen.com/Property/malir_model_colony_malir_apartment_for_sale_brand_new-45882242-518-1.html,45882242,Apartment For Sale Brand New,"Model Colony - Malir, Malir, Karachi, Sindh",,,Flat,85 Lakh,"Malir, Karachi, Sindh",2,90 Sq. Yd.,For Sale,2,11 hours ago,"https://media.zameen.com/thumbnails/222995758-800x600.jpeg,https://media.zameen.com/thumbnails/222995758-800x600.jpeg,https://media.zameen.com/thumbnails/222995759-800x600.jpeg,https://media.zameen.com/thumbnails/222995808-800x600.jpeg,https://img.youtube.com/vi/z7BqFnjSyGU/sddefault.jpg,https://img.youtube.com/vi/z7BqFnjSyGU/default.jpg"
https://www.zameen.com/Property/karachi_delhi_colony_luxury_flat_available-45891786-6669-1.html,45891786,Luxury Flat Available,"Delhi Colony, Karachi, Sindh",,00,Flat,1.45 Crore,"Delhi Colony, Karachi, Sindh",3,233 Sq. Yd.,For Sale,3,10 hours ago,"https://media.zameen.com/thumbnails/223074269-800x600.jpeg,https://media.zameen.com/thumbnails/223074269-800x600.jpeg,https://media.zameen.com/thumbnails/223074282-800x600.jpeg,https://media.zameen.com/thumbnails/223074283-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_a_brand_new_500_yards_house_for_sale_on_prime_location_of_phase_8-45190973-6677-1.html,45190973,Brand New 500 Yards House For Sale On Prime Location Of Phase 8,"DHA Phase 8 - Zone A, DHA Phase 8, DHA Defence, Karachi, Sindh",,,House,19.5 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,6,11 hours ago,"https://media.zameen.com/thumbnails/222996082-800x600.jpeg,https://media.zameen.com/thumbnails/222996082-800x600.jpeg,https://media.zameen.com/thumbnails/222996083-800x600.jpeg,https://media.zameen.com/thumbnails/222996792-800x600.jpeg,https://img.youtube.com/vi/GE-76CKfb6k/sddefault.jpg,https://img.youtube.com/vi/GE-76CKfb6k/default.jpg"
https://www.zameen.com/Property/karachi_shaheed_millat_road_luxury_flat_for_sale_at_main_shaheede_millat_road-45586665-413-1.html,45586665,Luxury Flat for Sale at Main Shaheede Millat Road,"Shaheed Millat Road, Karachi, Sindh",1992,in Building6,Flat,2.5 Crore,"Shaheed Millat Road, Karachi, Sindh",4,172 Sq. Yd.,For Sale,3,1 day ago,"https://media.zameen.com/thumbnails/220389027-800x600.jpeg,https://media.zameen.com/thumbnails/220389027-800x600.jpeg,https://media.zameen.com/thumbnails/220389037-800x600.jpeg,https://media.zameen.com/thumbnails/220389038-800x600.jpeg"
https://www.zameen.com/Property/emaar_crescent_bay_emaar_pearl_towers_full_sea_facing_higher_floor_3_bedrooms_apartment_is_available_for_sale-44615057-10719-1.html,44615057,Full Sea Facing Higher Floor 3 Bedrooms Apartment Is Available For Sale,"Emaar Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2021,in Building26,Flat,7.4 Crore,"DHA Defence, Karachi, Sindh",4,278 Sq. Yd.,For Sale,3,2 hours ago,"https://media.zameen.com/thumbnails/205691209-800x600.jpeg,https://media.zameen.com/thumbnails/205691209-800x600.jpeg,https://media.zameen.com/thumbnails/205691238-800x600.jpeg,https://media.zameen.com/thumbnails/205691611-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_beautifully_design_sea_facing_2_bedroom_of_hmr_saima_tower_is_available_for_sale-43841889-19639-1.html,43841889,Beautifully design sea facing 2 bedroom of HMR Saima Tower is available for Sale,"HMR Waterfront, DHA Phase 8, DHA Defence, Karachi, Sindh",3,in Building40,Flat,6.5 Crore,"DHA Defence, Karachi, Sindh",3,278 Sq. Yd.,For Sale,2,2 hours ago,"https://media.zameen.com/thumbnails/212023683-800x600.jpeg,https://media.zameen.com/thumbnails/212023683-800x600.jpeg,https://media.zameen.com/thumbnails/212023685-800x600.jpeg,https://media.zameen.com/thumbnails/212023697-800x600.jpeg"
https://www.zameen.com/Property/scheme_33_sector_35_a_capital_cooperative_housing_society_house_available_for_sale_in_capital_society_scheme_33__ground_plus_1__3bed_dd_in_each_floor-41196279-8908-1.html,41196279,"House Available For Sale In Capital Society Scheme 33, Ground Plus 1, 3Bed DD In Each Floor","Capital Cooperative Housing Society, Scheme 33 - Sector 35-A, Scheme 33, Karachi, Sindh",,,House,4.5 Crore,"Scheme 33, Karachi, Sindh",6,240 Sq. Yd.,For Sale,6,1 hour ago,"https://media.zameen.com/thumbnails/213226784-800x600.jpeg,https://media.zameen.com/thumbnails/213226784-800x600.jpeg,https://media.zameen.com/thumbnails/213226787-800x600.jpeg,https://media.zameen.com/thumbnails/213226831-800x600.jpeg,https://img.youtube.com/vi/ZKHHfqElNfg/sddefault.jpg,https://img.youtube.com/vi/ZKHHfqElNfg/default.jpg"
https://www.zameen.com/Property/dha_defence_dha_phase_1_defence_brand_new_bungalow_for_sale-43301447-1478-1.html,43301447,Defence Brand New Bungalow For Sale,"DHA Phase 1, DHA Defence, Karachi, Sindh",2022,,House,14 Crore,"DHA Defence, Karachi, Sindh",6,500 Sq. Yd.,For Sale,6,1 hour ago,"https://media.zameen.com/thumbnails/206489492-800x600.jpeg,https://media.zameen.com/thumbnails/206489492-800x600.jpeg,https://media.zameen.com/thumbnails/206489516-800x600.jpeg,https://media.zameen.com/thumbnails/206491146-800x600.jpeg"
https://www.zameen.com/Property/karachi_punjab_colony_punjab_colony_flat_for_sale-45536259-7253-1.html,45536259,Punjab Colony Flat For Sale,"Punjab Colony, Karachi, Sindh",2010,in Building10,Flat,70 Lakh,"Punjab Colony, Karachi, Sindh",2,106 Sq. Yd.,For Sale,2,1 hour ago,"https://media.zameen.com/thumbnails/219973989-800x600.jpeg,https://media.zameen.com/thumbnails/219973989-800x600.jpeg,https://media.zameen.com/thumbnails/219973990-800x600.jpeg,https://media.zameen.com/thumbnails/219973997-800x600.jpeg"
https://www.zameen.com/Property/dha_phase_8_hmr_waterfront_luxurious_4_bedrooms_of_saima_h_m_r_water_front_book_your_unit_now-44220631-19639-1.html,44220631,Luxurious 4 Bedrooms Of Saima H M R Water Front Book Your Unit Now,"HMR Waterfront, DHA Phase 8, DHA Defence, Karachi, Sindh",2026,in Building38,Flat,12.5 Crore,"DHA Defence, Karachi, Sindh",5,389 Sq. Yd.,For Sale,4,2 hours ago,"https://media.zameen.com/thumbnails/205690752-800x600.jpeg,https://media.zameen.com/thumbnails/205690752-800x600.jpeg,https://media.zameen.com/thumbnails/205690760-800x600.jpeg,https://media.zameen.com/thumbnails/205690780-800x600.jpeg"
https://www.zameen.com/Property/d_h_a_dha_phase_8_architect_design_4_bedroom_apartment_in_phase_8-44374817-1485-1.html,44374817,Architect Design 4 Bedroom Apartment In Phase 8,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,in Building5,Flat,4.5 Crore,"DHA Defence, Karachi, Sindh",5,200 Sq. Yd.,For Sale,4,2 hours ago,"https://media.zameen.com/thumbnails/212023693-800x600.jpeg,https://media.zameen.com/thumbnails/212023693-800x600.jpeg,https://media.zameen.com/thumbnails/205691270-800x600.jpeg,https://media.zameen.com/thumbnails/212023723-800x600.jpeg"
https://www.zameen.com/Property/bahria_town_precinct_11_bahria_town_precinct_11_a_152_sq_yd_villa_3_bedrooms_ready_to_move_in_precinct_11_a_bahria_town_karachi-45616066-10020-1.html,45616066,152 Sq Yd Villa 3 Bedrooms Ready to move in Precinct 11-A Bahria Town Karachi,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",,,House,1.48 Crore,"Bahria Town Karachi, Karachi, Sindh",3,152 Sq. Yd.,For Sale,3,9 hours ago,"https://media.zameen.com/thumbnails/220666421-800x600.jpeg,https://media.zameen.com/thumbnails/220666421-800x600.jpeg,https://media.zameen.com/thumbnails/220666433-800x600.jpeg,https://media.zameen.com/thumbnails/220666434-800x600.jpeg"
